DEPTH_FT,DEPTH_M,RHOB,DT,GR,Sv_psi,Pp_psi,Pp_hydro_psi,Shmin_psi,SHmax_psi,sigma1_psi,sigma2_psi,sigma3_psi,sigma1_eff,sigma2_eff,sigma3_eff,UCS_psi,UCS_MPa,cohesion_psi,friction_angle_deg,poisson,Sv_ppg,Pp_ppg,Shmin_ppg,SHmax_ppg
3170.0000,966.1700,2.4487,85.6093,161.2107,3308.3022,2650.5490,1.4086,2932.4432,3214.3375,3308.3022,3214.3375,2932.4432,657.7532,563.7885,281.8942,69.1737,0.4769,23.3291,22,0.3000,20.0698,16.0795,17.7896,19.4997
3170.5000,966.3200,2.4676,83.4358,159.2120,3308.8267,2598.3046,1.4088,2902.8141,3207.3235,3308.8267,3207.3235,2902.8141,710.5221,609.0189,304.5095,74.5873,0.5143,25.1549,22,0.3000,20.0698,15.7601,17.6071,19.4541
3171.0000,966.4700,2.4738,82.5641,164.9202,3309.3538,2576.0727,1.4090,2890.3360,3204.5994,3309.3538,3204.5994,2890.3360,733.2811,628.5267,314.2633,76.9182,0.5303,25.9410,22,0.3000,20.0698,15.6228,17.5287,19.4345
3171.5000,966.6300,2.4649,84.7750,167.3473,3309.9158,2632.5007,1.4092,2922.8215,3213.1422,3309.9158,3213.1422,2922.8215,677.4150,580.6414,290.3207,71.1874,0.4908,24.0082,22,0.3000,20.0701,15.9625,17.7229,19.4833
3172.0000,966.7800,2.4664,93.6360,166.3771,3310.4418,2807.7071,1.4095,3023.1648,3238.6226,3310.4418,3238.6226,3023.1648,502.7347,430.9155,215.4577,53.1986,0.3668,17.9414,22,0.3000,20.0701,17.0222,18.3284,19.6347
3172.5000,966.9300,2.4839,99.8898,157.4722,3310.9699,2896.8620,1.4097,3074.3368,3251.8116,3310.9699,3251.8116,3074.3368,414.1079,354.9496,177.4748,44.0180,0.3035,14.8453,22,0.3000,20.0701,17.5599,18.6357,19.7115
3173.0000,967.0800,2.4955,105.7821,157.7848,3311.5011,2962.8024,1.4099,3112.2447,3261.6870,3311.5011,3261.6870,3112.2447,348.6986,298.8846,149.4423,37.2134,0.2566,12.5504,22,0.3000,20.0702,17.9568,18.8625,19.7683
3173.5000,967.2400,2.4882,109.5670,158.9552,3312.0681,2998.2615,1.4101,3132.7501,3267.2386,3312.0681,3267.2386,3132.7501,313.8066,268.9771,134.4885,33.5711,0.2315,11.3220,22,0.3000,20.0705,18.1689,18.9838,19.7988
3174.0000,967.3900,2.4736,105.4162,165.1488,3312.5974,2960.2355,1.4104,3111.2478,3262.2600,3312.5974,3262.2600,3111.2478,352.3619,302.0245,151.0122,37.5932,0.2592,12.6785,22,0.3000,20.0705,17.9356,18.8506,19.7655
3174.5000,967.5400,2.4139,108.0384,167.4331,3313.1188,2985.7893,1.4106,3126.0734,3266.3575,3313.1188,3266.3575,3126.0734,327.3295,280.5681,140.2841,34.9819,0.2412,11.7978,22,0.3000,20.0705,18.0876,18.9374,19.7872
3175.0000,967.6900,2.2273,89.9638,168.0327,3313.6139,2746.6945,1.4108,2989.6600,3232.6254,3313.6139,3232.6254,2989.6600,566.9194,485.9309,242.9654,59.8148,0.4124,20.1728,22,0.3000,20.0703,16.6366,18.1082,19.5798
3175.5000,967.8500,2.0434,111.9898,165.9482,3314.0999,3020.2042,1.4110,3146.1595,3272.1148,3314.0999,3272.1148,3146.1595,293.8956,251.9106,125.9553,31.4872,0.2171,10.6192,22,0.3000,20.0701,18.2903,19.0531,19.8159
3176.0000,968.0000,1.9809,124.9759,162.7519,3314.5292,3103.0604,1.4112,3193.6899,3284.3193,3314.5292,3284.3193,3193.6899,211.4688,181.2589,90.6295,22.8311,0.1574,7.6999,22,0.3000,20.0696,18.7891,19.3379,19.8866
3176.5000,968.1500,2.1262,80.8639,163.0372,3314.9673,2534.3133,1.4115,2868.8793,3203.4453,3314.9673,3203.4453,2868.8793,780.6540,669.1320,334.5660,81.7535,0.5637,27.5717,22,0.3000,20.0691,15.3429,17.3684,19.3939
3177.0000,968.3000,2.2776,57.2041,166.3201,3315.4371,1110.2628,1.4117,2055.3375,3000.4122,3315.4371,3000.4122,2055.3375,2205.1742,1890.1493,945.0747,225.4063,1.5541,76.0192,22,0.3000,20.0687,6.7206,12.4412,18.1619
3177.5000,968.4500,2.3540,32.9540,177.7373,3315.9311,0.9883,1.4119,1421.6781,2842.3679,3315.9311,2842.3679,1421.6781,3314.9428,2841.3795,1420.6898,435.1140,3.0000,146.7440,22,0.3000,20.0686,0.0060,8.6042,17.2025
3178.0000,968.6100,2.3432,35.8810,185.6433,3316.4656,0.9885,1.4121,1421.9073,2842.8260,3316.4656,2842.8260,1421.9073,3315.4771,2841.8375,1420.9188,435.1140,3.0000,146.7440,22,0.3000,20.0687,0.0060,8.6043,17.2026
3178.5000,968.7600,2.3253,33.8513,185.2444,3316.9636,0.9886,1.4123,1422.1208,2843.2529,3316.9636,2843.2529,1422.1208,3315.9750,2842.2643,1421.1321,435.1140,3.0000,146.7440,22,0.3000,20.0685,0.0060,8.6042,17.2024
3179.0000,968.9100,2.3138,40.6978,183.6446,3317.4585,0.9888,1.4126,1422.3330,2843.6771,3317.4585,2843.6771,1422.3330,3316.4697,2842.6883,1421.3442,435.1140,3.0000,146.7440,22,0.3000,20.0683,0.0060,8.6041,17.2023
3179.5000,969.0600,2.3112,48.9535,176.8518,3317.9519,0.9889,1.4128,1422.5445,2844.1000,3317.9519,2844.1000,1422.5445,3316.9629,2843.1111,1421.5555,355.7634,2.4529,119.9827,22,0.3000,20.0682,0.0060,8.6041,17.2021
3180.0000,969.2200,2.3139,52.1422,177.8510,3318.4781,406.4487,1.4130,1654.4613,2902.4739,3318.4781,2902.4739,1654.4613,2912.0294,2496.0252,1248.0126,295.7078,2.0388,99.7287,22,0.3000,20.0682,2.4580,10.0052,17.5525
3180.5000,969.3700,2.3168,63.1440,179.2215,3318.9721,1679.2419,1.4132,2381.9834,3084.7250,3318.9721,3084.7250,2381.9834,1639.7302,1405.4830,702.7415,168.7542,1.1635,56.9131,22,0.3000,20.0680,10.1535,14.4026,18.6517
3181.0000,969.5200,2.3120,63.1182,181.7615,3319.4659,1677.7059,1.4135,2381.3173,3084.9288,3319.4659,3084.9288,2381.3173,1641.7600,1407.2229,703.6114,168.9564,1.1649,56.9813,22,0.3000,20.0679,10.1426,14.3963,18.6500
3181.5000,969.6700,2.2950,63.0868,185.9567,3319.9574,1675.7276,1.4137,2380.3975,3085.0674,3319.9574,3085.0674,2380.3975,1644.2297,1409.3398,704.6699,169.2029,1.1666,57.0644,22,0.3000,20.0677,10.1290,14.3885,18.6479
3182.0000,969.8300,2.2743,72.6908,181.1621,3320.4773,2245.6273,1.4139,2706.2773,3166.9273,3320.4773,3166.9273,2706.2773,1074.8500,921.3000,460.6500,111.7102,0.7702,37.6747,22,0.3000,20.0677,13.5717,16.3557,19.1397
3182.5000,969.9800,2.2591,62.7136,182.2186,3320.9609,1647.1574,1.4141,2364.5017,3081.8461,3320.9609,3081.8461,2364.5017,1673.8035,1434.6887,717.3444,172.1701,1.1871,58.0651,22,0.3000,20.0674,9.9532,14.2879,18.6226
3183.0000,970.1300,2.2548,54.8729,172.2290,3321.4424,822.7137,1.4143,1893.5974,2964.4812,3321.4424,2964.4812,1893.5974,2498.7287,2141.7674,1070.8837,254.6296,1.7556,85.8749,22,0.3000,20.0672,4.9706,11.4406,17.9105
3183.5000,970.2800,2.2592,37.9668,162.1815,3321.9239,0.9902,1.4146,1424.2475,2847.5048,3321.9239,2847.5048,1424.2475,3320.9337,2846.5146,1423.2573,435.1140,3.0000,146.7440,22,0.3000,20.0670,0.0060,8.6035,17.2011
3184.0000,970.4400,2.2612,57.2189,161.1827,3322.4383,1118.5735,1.4148,2063.0870,3007.6005,3322.4383,3007.6005,2063.0870,2203.8648,1889.0269,944.5135,225.2355,1.5529,75.9616,22,0.3000,20.0669,6.7560,12.4607,18.1653
3184.5000,970.5900,2.2614,76.4106,184.3307,3322.9207,2397.4858,1.4150,2794.1008,3190.7158,3322.9207,3190.7158,2794.1008,925.4349,793.2300,396.6150,96.5134,0.6654,32.5496,22,0.3000,20.0667,14.4781,16.8732,19.2683
3185.0000,970.7400,2.2627,85.2773,205.7663,3323.4034,2657.6556,1.4152,2942.9761,3228.2965,3323.4034,3228.2965,2942.9761,665.7477,570.6409,285.3204,69.9658,0.4824,23.5963,22,0.3000,20.0664,16.0467,17.7694,19.4922
3185.5000,970.8900,2.2540,95.7140,231.7397,3323.8852,2853.0306,1.4155,3054.8254,3256.6202,3323.8852,3256.6202,3054.8254,470.8546,403.5896,201.7948,49.8849,0.3439,16.8239,22,0.3000,20.0662,17.2237,18.4419,19.6601
3186.0000,971.0500,2.2423,85.1142,243.1571,3324.3968,2654.7988,1.4157,2941.7694,3228.7399,3324.3968,3228.7399,2941.7694,669.5980,573.9412,286.9706,70.3593,0.4851,23.7290,22,0.3000,20.0661,16.0244,17.7566,19.4887
3186.5000,971.2000,2.2262,100.5376,262.9380,3324.8735,2918.5825,1.4159,3092.7072,3266.8319,3324.8735,3266.8319,3092.7072,406.2910,348.2494,174.1247,43.1922,0.2978,14.5667,22,0.3000,20.0659,17.6139,18.6647,19.7156
3187.0000,971.3500,2.2355,132.6298,276.4110,3325.3494,3148.3786,1.4161,3224.2232,3300.0679,3325.3494,3300.0679,3224.2232,176.9708,151.6893,75.8446,19.1818,0.1323,6.4691,22,0.3000,20.0656,18.9977,19.4554,19.9130
3187.5000,971.5000,2.2436,112.1054,283.6033,3325.8272,3032.7729,1.4163,3158.3676,3283.9623,3325.8272,3283.9623,3158.3676,293.0543,251.1894,125.5947,31.3922,0.2164,10.5872,22,0.3000,20.0653,18.2973,19.0550,19.8127
3188.0000,971.6500,2.2549,99.6796,294.9065,3326.3071,2909.4265,1.4166,3088.0896,3266.7527,3326.3071,3266.7527,3088.0896,416.8806,357.3262,178.6631,44.2906,0.3054,14.9372,22,0.3000,20.0651,17.5503,18.6281,19.7058
3188.5000,971.8100,2.2458,72.2830,313.6020,3326.8192,2233.5450,1.4168,2702.0911,3170.6372,3326.8192,3170.6372,2702.0911,1093.2742,937.0922,468.5461,113.5669,0.7830,38.3009,22,0.3000,20.0650,13.4712,16.2971,19.1230
3189.0000,971.9600,2.2516,78.7248,357.0998,3327.2990,2481.0352,1.4170,2843.7197,3206.4042,3327.2990,3206.4042,2843.7197,846.2638,725.3690,362.6845,88.4343,0.6097,29.8248,22,0.3000,20.0648,14.9615,17.1486,19.3357
3189.5000,972.1100,2.2619,84.8170,394.7478,3327.7805,2651.0826,1.4172,2941.0960,3231.1094,3327.7805,3231.1094,2941.0960,676.6978,580.0267,290.0134,71.0841,0.4901,23.9734,22,0.3000,20.0645,15.9844,17.7330,19.4816
3190.0000,972.2600,2.2804,75.5432,413.9558,3328.2650,2370.4959,1.4175,2780.9684,3191.4409,3328.2650,3191.4409,2780.9684,957.7691,820.9449,410.4725,99.7965,0.6881,33.6568,22,0.3000,20.0643,14.2904,16.7649,19.2395
3190.5000,972.4200,2.2719,64.6902,416.6125,3328.7830,1803.5392,1.4177,2457.2151,3110.8910,3328.7830,3110.8910,2457.2151,1525.2438,1307.3518,653.6759,157.2066,1.0839,53.0186,22,0.3000,20.0643,10.8709,14.8109,18.7509
3191.0000,972.5700,2.2460,96.4617,402.4848,3329.2650,2869.2276,1.4179,3066.3865,3263.5453,3329.2650,3263.5453,3066.3865,460.0373,394.3177,197.1589,48.7605,0.3362,16.4447,22,0.3000,20.0640,17.2916,18.4798,19.6680
3191.5000,972.7200,2.2399,95.8055,383.6755,3329.7435,2860.1856,1.4181,3061.4247,3262.6638,3329.7435,3262.6638,3061.4247,469.5579,402.4782,201.2391,49.7455,0.3430,16.7769,22,0.3000,20.0638,17.2344,18.4470,19.6596
3192.0000,972.8700,2.2551,105.3650,366.1789,3330.2230,2977.2235,1.4183,3128.5090,3279.7945,3330.2230,3279.7945,3128.5090,352.9995,302.5710,151.2855,37.6467,0.2596,12.6965,22,0.3000,20.0635,17.9368,18.8483,19.7597
3192.5000,973.0300,2.2591,93.5091,372.7146,3330.7367,2825.7164,1.4186,3042.1537,3258.5909,3330.7367,3258.5909,3042.1537,505.0202,432.8745,216.4372,53.4104,0.3683,18.0129,22,0.3000,20.0635,17.0214,18.3251,19.6289
3193.0000,973.1800,2.2422,88.1369,395.2932,3331.2168,2728.1022,1.4188,2986.5799,3245.0576,3331.2168,3245.0576,2986.5799,603.1147,516.9554,258.4777,63.5207,0.4380,21.4226,22,0.3000,20.0632,16.4308,17.9875,19.5443
3193.5000,973.3300,2.2211,109.5504,407.8519,3331.6930,3017.6178,1.4190,3152.2214,3286.8251,3331.6930,3286.8251,3152.2214,314.0752,269.2073,134.6036,33.5860,0.2316,11.3270,22,0.3000,20.0629,18.1716,18.9822,19.7928
3194.0000,973.4800,2.1358,62.8172,385.6729,3332.1577,1666.2899,1.4192,2380.2332,3094.1766,3332.1577,3094.1766,2380.2332,1665.8679,1427.8867,713.9434,171.3395,1.1813,57.7850,22,0.3000,20.0626,10.0326,14.3312,18.6297
3194.5000,973.6400,1.9731,70.5953,323.2214,3332.6253,2158.9443,1.4195,2661.9505,3164.9566,3332.6253,3164.9566,2661.9505,1173.6809,1006.0122,503.0061,121.7067,0.8391,41.0461,22,0.3000,20.0623,12.9968,16.0248,19.0529
3195.0000,973.7900,1.7622,123.8943,247.4398,3333.0237,3115.8959,1.4197,3208.9507,3302.0055,3333.0237,3302.0055,3208.9507,217.1279,186.1096,93.0548,23.4200,0.1615,7.8985,22,0.3000,20.0615,18.7546,19.3147,19.8748
3196.5000,974.2500,2.3127,148.8995,241.2737,3334.3568,3167.6389,1.4204,3239.0894,3310.5399,3334.3568,3310.5399,3239.0894,166.7178,142.9010,71.4505,13.6663,0.0942,4.6090,22,0.3000,20.0601,19.0571,19.4870,19.9169
3197.0000,974.4000,2.3932,96.9375,241.7301,3334.8588,2881.5502,1.4206,3075.8253,3270.1004,3334.8588,3270.1004,3075.8253,453.3086,388.5502,194.2751,48.0625,0.3314,16.2093,22,0.3000,20.0600,17.3333,18.5019,19.6705
